text,label
precis faz nichol s cort anunci divulga discurs ger dinheir rs vc mat dentr prpri plataform discurs serv pod ger lucr tchau welcom to merc,0
caralh anjo,1
deit cam cabel molh pregu porr sec trist,1
met chut sac dess fud,1
pai dms tod mund quer mand mh vid fic apont q acham cert errad pra mim ah vc pod faz serv pra vc q faz dess jeit roup valoriz bla bla bla q sei q bom pra mim vai tom cu xau,1
v michel quant vest x v c tbm fod goz vou cidad compr vri,1
vou continu usand porr ate acab to ai,0
acus so ditadur vot vir via for sp urnas eletrn fdp volt sarcfag,1
consig vir model send fei tend 158,1
pod ir turm vinh quis pra put par dol tbm perd post flameng zic,1
amizad pod super qualqu desafi turminh vai mostr junt fort voc j assist turmadamnicaofilm amig ingress tcoww1qkob8up tcofofigvuflv,0
voc lix desprezvel,1
riv cad cop brasil ganh nad h anos c daniel alves tim ento sai cab baix vai tcoobxgqnfbxu,0
j enchi porr sac desd com,1
trem dor ta feliz porr men grav nao to trans,0
t to feliz,0
karat caralh hoj t part complex lins rvor sec,1
tom cu dess faml q infern,1
coloc currcul neg tconylefwug9j,0
fri dms pra roup quer usar af vsf,1
maldit nibus pass corr gent seri motor dev lev sri compromiss,1
vou deix pretinh pra sempr,0
cabelinh azul pqp odei car,1
t to paz to feliz tud oq vem acontec sri import,0
prontocom mont narrat pres poltic hahahahahahahahah esper acus men broth,0
pov t problematiz vde man pqp k vcs so chat p crl,1
olha indiret k,0
brasil porr vam p tqui,0
hom nunc vi vid cham vad proteg deus crist fals filh put tcodwpz867gjq,1
seg desmont nao j entreg tod sistem distribui leo gs petrobr afet seguran nacional onze empres estrangeir inscrev leil prsal aind fal brasil acim tud so mercenri capital,0
pesso mand audi 10 minut mand fud euem,1
vai procur trabalh vagabundo apost grit peg ladr sai corr,1
amg fei tcoh8pbbiyge,0
mal vagabund quer ronc pra conhec pra aparec pra desconhec,1
rapazi chat n car trabalh c funk viv mei mulh solteir ia grav clip porqu fic solteir t quer mostr pqp gent chat p caralh,1
caralh final mem represent 100 tcoqtfd90r4ew,1
prefir charl motiv mancrush roup charl muit are caminhozinh acho liz fei gra charm nenhum verdad qualqu 2 picol chuchu olha acho josh sup sebos,1
aten informa circul chin vai decret lei marcial coloc tanqu ruas hongkong aguard confirm,0
k caralh menor vou faz,0
h algum situa especf pod ajud cas question referent algum objet registr favor envi cdig rastreament mensag priv,0
odei ignornc pqp,1
to put pq acord,0
man cu chegu s agor cas jeit hj n pra vir nibus jeit nenhum,0
dias conhec piauiens alagoan cearensebaianinh paranaensemo mor roraim outr duba american noruegusdescobr min 3 tip sotaqu capitaldivis bahiamei enton sul minassemelh paulist interior,0
ah pq gent coloc lug outr acab deix faz vri cois olha amor sint diz cois voc quer faz so errad desnecessr convm esper ter ajud,1
thiag quer dorm faz vrs pergunt ta put cmg ja,1
sonh caralh,1
dois dias segu mand cobrador tom cu mental,1
chor comun miservel falamaisbolsonar t pouc tcoxzanbhs5nh,1
t fri pqp n acredit,0
fei,1
algum peg ah wings infeliz kk quer ter peg pq tod mund diz perfeit tcooxagce7cal,0
ui t chor sextadetremurasdv,0
viad quer ver q porr vai dar uns 100 fv k par,1
wand tom pqp casalz dois,1
fic impression deix put sempr assim enxerg maldit hor confi,1
bot babac lug,1
dst put negoci seri pod acontec absolut qualqu relacion fech conserv trat restrit minor pesso,0
incens fic espirr q fdp,1
28 0013 chi oi 28 0030 oi 28 0030 amor 28 0030 chi ador 28 0030 pq 28 0031 nad 28 0031 chi af 28 0031 chi desculp ento 28 0031 gost pesso desconfi k,0
emoj p cham aten tcorhhnwoyjrj,0
tir porr jog fdp,1
boz covard peid larg preg fal mont ment merd sobr outr invent dad jog pra gal destil preconceit cham chinch vitimiz diz fal nad culh bozolin,1
esper pass frustr impe ter futur lind tumblr consagr,0
burr tom antibit dos nic hoj send ia beb tard idiot k vou ter fic beb,0
q pass cab mn assim fei tomanocu mn,1
to pass mal p cara,1
voc termin relacionamentop convers algum continu usand cont spotify netflix pesso voc folg filh put sim v pag infern,1
aind falt enquadr apolog crim fornec roteir i crim divukg deep web vam pra cim,0
vai caar rol vai mulamb,1
rosen williams irwin sub s vou fic put gesick caind pq oleary vei gra,1
thread necessr,0
primeir presep dev ter met cotovel nel babac tcoegd2hshuzs,1
man twitt bug apag fot goblin slay caralh to trist dem vo chor,1
cad saf pra fod cuzinh tcozn72aslz3h,1
infeliz cois so sempr gent quer,0
ateez n nad contr n consig engol music,0
diss vai fod hom bat pq dev ter lev cusp car ido embor bem vind sociedad merd,1
fic to envolv cois enfermag acab esquec escol,0
uber pergunt pq not t to baix vou ped p outr,0
ningum dav nad film just lady gag cantor pop inexperient cinem ai vem comp put best original song produz trilh sonor icnic baft atu maestr mrit nunc film s chanc brilh,0
pq inter pass to rpid,1
deus gent chat quer mand pesso quer fal pesso parec belieb 2012 pqp,1
desist dess vid fat zer condi continu j s t sobreviv,0
pic,1
esper ajud vocs gent lt3 bjs bjs,0
man bolsonar put maluc toxic vei aqu cas solt mo peida fed slc mo cher mort,1
vou mand jack bic cu,1
pod dorm maisamanhec juz armand bomb dess contr ns pqp,1
amo tant porr caralh bucet pint,1
vam beb cara ja compr 3 coret caixinh,0
gent tod mund conseg engord men pqp tconxharpgpn3,0
ih porr to brav,1
ram crian chorv bem alto cham aten hoj chor bem baixinh ter explic r,0
merm bom dia caralh hoj dia clssic rei,1
eit pqp hariany vam tcohbdae5s2fv,1
menin t sac amarel t fom porr,1
segund com faz terap nunc imagin cheg fas to conturb difcil vid pont ter pass tristez fim,0
to fud,1
k pod fal to,0
pergunt porqu andrs mand tir mat mariell camis pq galliott permit membr comiss ergu taa pq spfc tim cora nunc manifest porr nenhum bem lec at med p,1
blogueirinh cham pra arra car fest cham pra sei oqu camarot marc med mim fab are brasileir convid esquadrilh pra madrinh,0
poss fal diferent pesso pens fbeg fic put comig,0
hilt arromb,1
moment grav pas onde stf instal ditadur mei derrotal pois depend sen corrupt nao age favor sociedad tcoksuuisfduy,0
dia j pod acab,0
irrit jeit s conseg vai tom cu,1
quer faz negci post fot bias vej shipp vou faz fei pra diab minim iam diz ora fic sozinh tcobsddlirien,0
kk chegu tarda otnem cas castg pass vc jeit pra arranj sut pq quer vc volt usar merd filh put k nao entend nad,0
ndi sent cacet madeireir fdp amazn leo sobr tel sc xxi tco9z7vurkw,1
acho q mal scul desuni famili engrav ced s met pau invelhec fic doent morr jog hospital sozinh chor parent morr aproveit vid ver outr feliz q incomod fofoc diss diss ih fod,0
tchau quer daltan danoninh pow point,0
hoj afast integr comiss h anos tent dar respost pesso sofr quer av solidariedad deix to relev miss certez cumpr papel tcopcv9ougrfu,0
sac peo cois pro irmo faz coloc lix rua antes 12h faz meud eus eh to simpl pqp,0
stfvergonhanacional simpl tcorzmwvk5ip4,0
aguard mensag jli fal q vomit cadeir dentist,0
car fei s assut sistem,0
vo tom cu,1
caralh car eh fod dem divulgu tramp tcojj4gbjkgyw,1
so sab filip lus j pod jog libert fic tod feliz,0
thread tud miley cyrus j fez prol comun lgbtq 1 miley cyrus nic artist disney ativ sair defes direit lgbtq empres proib artist apoi tal caus tcowlc9hxgmzb,0
sonh socialv seman aniversri pqp,0
tubar x str29 jogass porr,1
u porr tip desgraadx mental bas 1 relacion cois to ftil infern,1
pqp idiot,1
bem feit msm pretinh sob med,1
vei mto burr k to morr rir agor,0
grand eh,0
xang just divin feit retribui espalh palavr amor respeit bondad esperan lut encant paz tcodp1fvxxb03,0
rol lind tcooal0dkb1hq,1
noit frent sig,0
bom dia sab nov est faz abaixoassin contr aument fund eleitoral r37 bi tambm contr tir dinheir pblic reas prioritr pra sustent campanh eleitor assin j maisfundon tcoukuichntt9,0
namoral comput apple lix pai amad,0
respond nad sempr precis disposi sent idiot k parec nenhum respost suficient,0
seman q vem fal q rol,0
voc diz desist incontrol continu tent,0
tom c t cans sab pass mal requeij oq q fao msm requeij tcoqjgzksup,1
pq ningum t lig pro fat term apen 18 mes pra trav aquec global terr ter habit porr acord amor deus tcozglpmltsy4,0
vaz algo hoj pes tip algo sobr fak,1
amo tod prefir paulist,0
av dok,0
estmag fod louc pra encher porc,1
to tod fud,1
acredit pic run fez tempor consegu repet jog funcion dybal consegu encontr engrenag motor precis motor cr7 lad outr mess dificil,0
la segund fot represent tcot0gdfqg9uq,0
hahahahahahah pass mal fal dudu quer nad vid s,0
jeit est rol competi dentr govern pra descobr ministr canalh,0
porr daniel alves cad joo frang,0
n poss diz nd pra n acompanh gost td mund vej elog music voz trat fans ent,0
h convers justific gast dad mve hor son,0
aproveit mand assar carn piranh tbm k amo bjos,1
porr pq to perfeit mpn whydontw,1
boa porr men co pra atent,1
nad contr gri express idiomt geral uso muit vocs nunc ver diz pass pan acho horrvel sei explic porqu prefir lug fal conivnc cumplic condescendnc acho vtnc bonit,1
tod mund sab viad gay escandal,1
mal poss esper ir piscin,0
desgra k,0
cham fei carud k,0
vsf coloc amand,1
flor rein viag medieval tco1kdmsgfejq tcojsgpztnam,0
bom nak acredit vir exat mesm pesso ano atrs surt tod vez algum fal sex pq consig faz lix,0
porr pas seg velh escleros mor aqu,1
ama rol,1
ai amo mt obg ridcul mnh vid,0
bem fei vai tcoc7twlgjlfc,0
dit n bonit boc fech pqp chernomach s fal gua,1
j pqp,1
vle feminin aind vai mat cora porr bom,1
trabalh ness inten prim,0
encheu administra govern pov carioc mont ali garotinh,0
melhor amig,0
cara jack td tramp uber,0
caralh nervos rs,0
toffol acha urgent sab verdevald est send investig pf caus gramp ileg toffol abriu inqurit censur mand urgnci pf caus document legal bom agor defend imprens,0
n to put n dxa s jog tijol test rapidinh kk,1
porr tt atualiz fic aparec mesm cois 500x,0
putinh cap fusc,1
50 convers matheus eh aleatoriedad 50 fal quant eh lix,0
s pra planej vid cas quer,0
pag mlk msm sapat caralh,1
lerd pqp,1
luc quer fal sozinh ok ningum gost aproxim porqu alm fofoqueir fals aind tom put soc hom festival fez nad kk s marr mulh,1
1 ms tom remdi tod dias nad melhor,0
esper ta fod man,0
enfi 3l catuab cu confi capac pass vergonh sext,1
anta quer s coloc terror,0
assim q faz tir selc post q seokjin q mand porr tod mam ama tudu vcs anjos,1
diss xtens revolocion hip hop tug dist porqu burr burr,1
fiz s cois errad obrasilelegeuummonstr,0
sent culp med cois q n culp n normal n amizad castig,0
porr ontem bom p crlh,0
trech msic norman caralh vou ter trec abeno hin paih tco95lzyu3bct,1
uns neuros pra caralh alvi trag,1
afast cort laos vncul porr tod arrepend zer,1
deus vou chor quer mto com doc browni sei l ajud deus,0
amig bh algum pelamord deus cham prum rol hoj t quer beb dan curt boc noit hoj minhajud,0
gent t acreditandoest mo porramelhor lbum tcoaccmsk5i5z,0
sempr quis antes mod caralh,1
sext dess fal pra crl ouv vou log pra rua,0
mat fdp tmnc,1
gaj deu block k,0
nao perc temp desment gring aqu nao vou estress dar car tap enquant neg ta ganh 10 pau faz nad ver mudan postur vou bat,1
signif nad sei pq suand,0
msic sertanej problemt n vej algum fal hm,0
viu vde com bat,0
odei capital form to grand,0
pont ideal carn past mug fdp tcote2xxdfatl,1
oq fao nunc chegu ness part,0
probabil nunc ter tom dur pm min j,0
ns s encerr entreg verdevald alvo verdevald,0
caralh nublada tud cinz lug pod ver oportun chov chov,1
lev tud pra cas porr ta d adot caralh fod raa deix mat,1
conceit fei,0
gay hter bi fei,1
desgra vier fal cmg nov mand tom cu d,1
man tinh lev put s par hospital,1
menin chat cara viu,0
delic cu vontad deix tod arrega,1
vam fal sri agor ai fal sobr pau thor,1
nunc s pra cheg andand skat,0
k pqp viu,0
put merd q pov escrot,0
boa tard t feliz tcorflearnf9w,0
esper irmo par jog p limp sal porr viu,0
caralh t alto akkakaks,0
brasil porr vai deix repblic dominican ganh vir pai bor menin vle feminin mat,1
vsf tod mund simples tod mund conseg bonit tco4wpb50vasb,0
arras vai rui bost fez falt planinh milit petist gua abaixoproib polic pr militnc peleg fic vontad oh aparec k,1
sim man f pqp,1
envi nom corrent umbandayorimarj umbandayorimarj2 aten determina mentor cas dev respond tod portant s receb nom corrent emails,0
man pens mim fao tud pra ver gal feliz pov mov palh p ver bem v,0
cham log,0
21 anos nov pra j vend gent quer morr tod hor,0
esquiz mo pfv cham sac lix qualqu cois,0
hopp hom apes parec perig mund alex tcoycro05x0fr,0
l cas papel bom dem pqp,1
n p neg fandom bts grand ate bem mpn nowunited uniters mar,0
q porr tcootid6nga2,1
grileir fazendeir invasor culp pov florest tcoojg2xvzhg,0
mostr onde t pre tim pq n vi aind,0
fal car copi vam vam chap caz caz outr,0
twitt vir lug fiscal dinheir alhei t chat j,0
k vtnc,1
casal sapat metr,1
ontem dat cult tranquil pra ir par batec centr beb litr enquant toc funk ral cu aug,1
algum piad 7x1 perd,0
diz bob marley odi conhec ter invej admit dig sempr comig viv vid sab nad,0
vtnc dig amig var plan piqu la cas papel ningum peg,1
raquel,0
president sant fic put bh quer vir jog flameng k print voc mand president sant promet retalia brun henriqu kklkk,0
animal implantas pen mort pov brasileir bem iri solicit exig vc band ladr ptri primeir ser enfileir pared mort bsta z cuc caralh tcowow0phhwhj,1
lav jat agoniz enquant verdad lul fic cad vez fort tcof1d6vuidy7,0
empres respeit usuri oferec produt usam produt voc produt q bem vist pod vend outr voc dev padr encontr outr produt q sig,0
turm com tag acho stfvergonhanacional porqu quer julg afast just deltan gent gost burr entend car prevaric crim funcional sujeit condena pen vo estud band ignor,1
enquant ouv lingu ded put met med,1
t ressac caralh,0
drog,0
peg bom sens enfi cu,1
curios atend mach tav pel balan pau,1
padr palavr fort aprend sr bel ensin,0
ministr educa sobr paul freir to bom ia ter men pas usand mtod tcoxqrnrzjtnd,0
crent saudvel med s apetit sobrenatural cart aprov quer pesso entend,0
s pens segund feir vou obrig bot ps escol s retard olha,1
apaixon vde amo cad detalh josh beauchamp tcoqpv8suhes5,0
38 1219 pm edu acord ago mulh n faz pergunt q exig 5 neuroni 38 1219 pm edu exij 38 1223 pm exig 38 1223 pm jkdkskskndnf 38 1223 pm edu vtnc,0
ernest araj literal fal sent fri cu rom h aquec global,1
fao quest ms porr nenhum f,1
ah fof quer,0
fei vc k,1
apoi,0
consig imagin vc faz cois favor faa cmg,0
pqp c cheg igual armri kj,1
deu pau hd s mt temp uso diret q dav tel azul vez trav imag som tco2fncbqatgp,0
por sapata emocion gost filh olha casalza amig felic pra vocs,1
vc vagabund vai expuls pas,1
intervoz uso can comunica pblic propagand comunica estatal inconstitucional apont procur tcozo8ziwlj5h,0
sapat conhec 2 dias pass sapat indo mor junt tcosknlbtajnn,1
padr send padr s pass vagabund,1
final hoj consegu faz feij temper boc fud obrig mim can receit,1
sab vem neguinh vai ta enchendon sac pra sair,1
bix t beb hor manh indign porqu encaminh udi pra amo lind tco4rgxoqtstl,1
pirus piru bot reini ness desgra tcoqnscd0ghy,1
ah suj fei n kjjk gerard 1 amorzin,1
aguent hom perfeit dem,0
to mal vou chor dia inteir amig tco2tpmx6oa4,0
parec lacra,0
pass,0
deus esper q amanh sol,0
cu karai,1
vo tom banh pq to lok aind cara,1
quer lev choqu ento vou tent tcowfjrnsuw51,0
cham min oi amor oi beb x man,0
vi dias igualzinh tambm amig fei provavel invej outr cas nao,1
hor jog dia cara vam assist cblol,1
cag pau,1
par compr verdur legum grand produtor s compr pequen orgnic brasileir com inteligent cheg pov burr manipulvel vtim sempr cant sacud poeir viv choraming,0
k caboc fei k,1
cad juanfran cara,1
amig v cheg aqu port fal pia vam l at v amig vind cham pra rol aqu doent limp cas k,0
cont,0
fal sri imagin s lomotif c pagodin put q par ame vam cas,0
mig vergonh vai pass dbit crdit pq n bem fei ta horrivel kk,0
vou rev porr tod nov put saudad,0
nenhum crian vir mulh ter menstru so apen mulh menstru mulh semtet tambm menstru uau portant dev obriga oferec absorvent gratuit assim oferec camisinh gratuit conscientiz tcoh4b3jgrhhz,0
j mand pratic text outr vez respond maior educa q dev satisfa pra annim curious cat,0
t dand q vai chov pra caralh,0
sig ped deus sabedor tud d cert,0
pau nasc tort nunc endireit tcoeac5mqkzaq,1
jungkook poseidon tud pra mim sab rel percy jackson imagin percy pqp s sofr,0
k pqp,0
maldit hor compr ingress pra fest hoj,0
hoj estre pai vai amass ness porr,1
vocs so to perfeit pqp,1
lug paz tcomzmtaw4lnj,0
legal bm hj q t sozinh mus resolv aparec excurs,0
voc t lind,0
sa porr t doend p kra senhor,1
broth show ontem afirm sapat alm 100 pass 150 ver pocahont,0
minecraft realment jog mud mta cois cenari gam merec mt respeit put jog lendri,0
certez,0
ano ouv fing q bad comig,1
dois palha faz gra pra plat pont fic fud cam hospital,1
poss dorm ness porr,1
perfil cri ms atac jornal dev bot,0
falt cacha,0
quer sab vai amanh contr dominican tcoi8irezheqs,0
pqp son,1
cear maior prol brasil prov,0
porr sim,0
paz pra porr,0
duv amass filh,0
man tav pens merd s pern mds,0
pq vc nov provavel n soub tamanh futebol gerson pedr roch ceres,0
pod acord put pq vizinh t c som alto acord janel mand aument pq dilsinh q tav toc,0
put sentiment lix quer sum,0
